Funding Org: Identifier,Funding Org: Name,Recipient Org:Identifier,Recipient Org: Name,Identifier,Recipient Org: Street Address,Recipient Org: City,Recipient Org: State,Recipient Org: Postal Code,Recipient Org: Country, Amount Awarded ,Currency,Award Date,Fiscal Year,Description,Classifications: Title,Beneficiary Location: Name,Title,Fiscal Sponsor,URL,Grant-related Publications,Last Modified
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0064000000DSAUAAA5,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 10,000.00 ",USD,02/12/2007,2007,Project Support - Funders' Committee for Civic Participation,"Civic Engagement, Philanthropy",U.S.,Funders' Committee for Civic Participation 12/2/2007,Public Interest Projects,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0064000000CWCmBAAX,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 7,500.00 ",USD,20/11/2008,2009,General Operating Support and Geri Mannion (Carnegie Corporation) Reception,"Election Integrity, Civic Engagement, Philanthropy",U.S.,Funders' Committee on Civic Participation 11/20/2008,Public Interest Projects,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0064000000G0cM7AAJ,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 7,500.00 ",USD,26/07/2010,2010,General Operating Support and 2010 Fall DC Convening,"Election Integrity, Civic Engagement, Philanthropy",U.S.,Funders' Committee for Civic Participation 2010 Grant,Public Interest Projects,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0064000000Iao2vAAB,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 7,500.00 ",USD,13/05/2011,2011,General Operating and Spring Convening Dinner,"Election Integrity, Civic Engagement, Philanthropy",U.S.,Funders' Committee for Civic Participation 2011 Grant,Public Interest Projects,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0064000000SjxufAAB,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 15,000.00 ",USD,16/09/2013,2013,General Operating Support for Funders' Committee for Civic Participation (FCCP),"Election Integrity, Civic Engagement, Philanthropy",U.S.,Funders' Committee for Civic Participation 2013 Grant,Public Interest Projects,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0064000000btsr0AAA,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 7,000.00 ",USD,17/12/2014,2014,Funders' Committee for Civic Participation 2014 Grant,"Election Integrity, Civic Engagement, Philanthropy",U.S.,Funders' Committee for Civic Participation 2014 Grant,NEO Philanthropy,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGa,Funders' Committee for Civic Participation,360G-quixote-0063300000htULaAAM,"221 NW Second Avenue, Suite 207",Portland,OR,97209,United States," 7,500.00 ",USD,26/01/2016,2016,Funders' Committee for Civic Participation 2016 Grant (Membership Supplement),"Election Integrity, Civic Engagement, Philanthropy",U.S.,Funders' Committee for Civic Participation 2016 Grant (Membership Supplement),,http://www.funderscommittee.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGx,Funding Exchange,360G-quixote-0064000000DSAZeAAP,"666 Broadway, Suite 500",New York,NY,10012,United States," 5,000.00 ",USD,31/08/2005,2005,Project Support - Media Justice Fund,Media Reform,U.S.,Funding Exchange 8/31/2005,,http://www.fex.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGx,Funding Exchange,360G-quixote-0064000000CWCmqAAH,"666 Broadway, Suite 500",New York,NY,10012,United States," 5,000.00 ",USD,28/07/2006,2006,Project Support - Media Justice Fund,Media Reform,U.S.,Funding Exchange 7/28/2006,,http://www.fex.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG1,Gathering Waters Conservancy,360G-quixote-0064000000DRYA9AAP:2004,211 South Paterson St. Suite 270,Madison,WI,53703,United States," 50,000.00 ",USD,22/12/2003,2004,Project Support - Partners in Preservation,Environmental Protection,U.S.,Gathering Waters Conservancy 12/22/2003 - Multi-Year Grant 2004-2005,,http://www.gatheringwaters.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG1,Gathering Waters Conservancy,360G-quixote-0064000000DRYA9AAP:2005,211 South Paterson St. Suite 270,Madison,WI,53703,United States," 50,000.00 ",USD,22/12/2003,2005,Project Support - Partners in Preservation,Environmental Protection,U.S.,Gathering Waters Conservancy 12/22/2003 - Multi-Year Grant 2004-2005,,http://www.gatheringwaters.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFe,Genesis Development Corporation,360G-quixote-0064000000DS29pAAD,2300 S Park Street,Madison,WI,53713,United States," 10,000.00 ",USD,26/04/2001,2001,Capital Campaign,Economic Justice,"Madison, WI",Genesis Development Corporation 4/26/2001,,,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000h1tAI,Got Green,360G-quixote-0063300000jmYW8AAM,3518 S Edmunds St,Seattle,WA,98118,United States," 25,000.00 ",USD,12/07/2016,2016,General Operating Support,Environmental Equity,"Seattle, WA and surrounds",Got Green 2016 Grant,,http://gotgreenseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHc,Grantmakers for Effective Organizations,360G-quixote-0064000000Hl5gnAAB,1725 DeSales Street NW Suite 404,Washington,DC,20036,United States," 5,000.00 ",USD,31/03/2011,2011,Sponsorship of 2012 Annual Conference,Philanthropy,U.S.,Grantmakers for Effective Organizations 2011 Grant,,http://geofunders.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHd,Grantmakers in the Arts,360G-quixote-0063300000kufN9AAI,"4055 21st Ave West, Ste 100",Seattle,WA,98199,United States," 15,000.00 ",USD,01/02/2017,2017,General operating support,"Arts, Philanthropy, Racial Equity",U.S.,Grantmakers in the Arts 2017 Exit Grant,,http://www.giarts.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DD5,Grist,360G-quixote-0064000000Zwp9cAAB,"710 Second Ave, Suite 860",Seattle,WA,98104,United States," 25,000.00 ",USD,02/10/2014,2014,"Thank You Grant for Grist's investigative journalism that, in addition to their daily news, reports on the relationship between the planet’s health and the need for people to have equitable, informed access to reproductive health care.","Reproductive Rights, Environmental Protection, Independent Media",U.S.,Grist 2014 Thank You Grant,,http://www.grist.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000PM3hZ,GRITtv,360G-quixote-0064000000DSD6jAAH,"641 6th Ave., 4th Fl.",New York,NY,10011,United States," 25,000.00 ",USD,29/06/2009,2009,GRITtv With Laura Flanders,"Media Reform, Independent Media",U.S.,GRITtv 6/29/2009,Institute for Media Analysis,http://www.grittv.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000Xkw3U,Groundswell Fund,360G-quixote-0064000000M5w5bAAB,436 14th St. Suite 1312,Oakland,CA,94612,United States," 25,000.00 ",USD,29/03/2012,2012,"General Operating Support for Groundswell Fund to support their successful movement-building around the reproductive justice movement, particularly their focus on valuing multi-faceted diversity - of race, gender, generation, and economic status.",Reproductive Rights,U.S.,Groundswell Fund 2012 Thank You Grant,,http://www.groundswellfund.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000SPFKW,Hawaii (Hawai'i) People's Fund,360G-quixote-0064000000DxeF8AAJ,"949 Kapi'olani Blvd, Suite 100",Honolulu,HI,96814,United States," 5,000.00 ",USD,17/02/2010,2010,"General Operating for supporting passionate, grassroots community groups working for social justice in Hawai‘i.","Environmental Equity, Media Reform, Social Justice",Hawaii,Hawaii (Hawai'i) People's Fund 2010 Grant,,http://www.hawaiipeoplesfund.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuF2,Headwaters Foundation for Justice,360G-quixote-0064000000DS2AiAAL,2801 21st Ave S. Suite 132-B,Minneapolis,MN,55407,United States," 25,000.00 ",USD,22/10/2003,2003,General operating support to amplify the power of community to advance equity and justice,"Economic Justice, Philanthropy, Racial Justice",Minnesota,Headwaters Foundation for Justice 10/22/2003,,http://www.headwatersfoundation.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuF2,Headwaters Foundation for Justice,360G-quixote-0064000000DS2BbAAL,2801 21st Ave S. Suite 132-B,Minneapolis,MN,55407,United States," 25,000.00 ",USD,22/10/2003,2003,Fund for the Sacred Circle Endowment to support American Indian organizations in Minnesota and Wisconsin that address systemic injustices affecting their communities,"Economic Justice, Philanthropy, Racial Justice, Native Support",American Indian organizations in Minnesota and Wisconsin,Fund for the Sacred Circle 2003 Grant,,http://www.headwatersfoundation.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHO,"Hospice Care, Inc.",360G-quixote-0064000000brnNGAAY,5395 E. Cheryl Parkway,Madison,WI,53711,United States," 15,000.00 ",USD,01/01/1999,1999,Don & Marilyn Anderson Hospice Care Center Capital Campaign,Healthcare,"Dane County, WI","Hospice Care, Inc. 1999 Grant",,http://www.hospicecareinc.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHO,"Hospice Care, Inc.",360G-quixote-0064000000brnNpAAI,5395 E. Cheryl Parkway,Madison,WI,53711,United States," 5,000.00 ",USD,01/01/2001,2001,Project support for the Summit Society & Endowment Fund,Healthcare,"Madison, WI","Hospice Care, Inc. 2001 Grant",,http://www.hospicecareinc.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHO,"Hospice Care, Inc.",360G-quixote-0064000000brnOPAAY,5395 E. Cheryl Parkway,Madison,WI,53711,United States," 25,000.00 ",USD,01/01/2004,2004,Project support for the Sub-Saharan African Hospice Partnership,Healthcare,"Sub-Saharan Africa, U.S.","Hospice Care, Inc. 2004 Grant",,http://www.hospicecareinc.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHO,"Hospice Care, Inc.",360G-quixote-0064000000brnOZAAY,5395 E. Cheryl Parkway,Madison,WI,53711,United States," 25,000.00 ",USD,01/01/2005,2005,Project support for the Sub-Saharan African Hospice Partnership,Healthcare,"Sub-Saharan Africa, U.S.","Hospice Care, Inc. 2005 Grant",,http://www.hospicecareinc.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000NZ66E,Independent World Television (Real News),360G-quixote-0063300000fty2xAAA,P.O. Box 53 Station B,Toronto,Ontario,M5T2T2,United States," 25,000.00 ",USD,10/09/2005,2005,General operating support to help meet matching grant opportunity from Nadelman,Media Reform,"U.S., Canada",GenOp/Nadelmen Match 2005,,http://therealnews.com/t2/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000NZ66E,Independent World Television (Real News),360G-quixote-0064000000CWCmrAAH,P.O. Box 53 Station B,Toronto,Ontario,M5T2T2,United States," 10,000.00 ",USD,28/07/2006,2006,General operating support - Real News Beta project,Media Reform,"U.S., Canada",Real News 2006,,http://therealnews.com/t2/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001pVGH2,Individual - Elicia Sanchez,360G-quixote-0063300000ktDcsAAE,N/A,Seattle,WA,98112,United States," 25,000.00 ",USD,25/10/2017,2017,Elicia Sanchez 2017 Thank You Award - Individual Honoree,"Reproductive Right, Arts",U.S.,Elicia Sanchez 2017 Thank You Award,,http://eliciasanchez.com/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001pVGH2,Individual - Favianna Rodriguez,360G-quixote-0063300000ktDhsAAE,N/A,Oakland,CA,94601,United States," 25,000.00 ",USD,25/10/2016,2017,Favianna Rodriguez 2017 Thank You Award - Individual Honoree,"Reproductive Rights, Arts",U.S.,Favianna Rodriguez 2017 Thank You Award,,http://favianna.tumblr.com/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001pVGH2,Individual - Sonya Renee Taylor / Sister Song,360G-quixote-0063300000ktDjAAAU,1237 Ralph David Abernathy Blvd SW,Atlanta,GA,30310,United States," 25,000.00 ",USD,25/10/2017,2017,Sonya Renee Taylor 2017 Thank You Award - Individual Honoree,"Reproductive Rights, Arts",U.S.,Sonya Renee Taylor 2017 Thank You Award,Sister Song,http://www.sonya-renee.com/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001pVkxG,Inequality.org,360G-quixote-0063300000ktOLnAAM,"40 Rector St., 9th Fl.",New York,NY,10006,United States," 30,000.00 ",USD,10/01/2017,2003,"Salary & Website Support; Early ""Inequality Matters"" 2004 conference planning",Economic Justice,U.S.,Inequality.org 2003 Grant,Urban Justice Center,http://inequality.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001pVkxG,Inequality.org,360G-quixote-0063300000ktONjAAM,"40 Rector St., 9th Fl.",New York,NY,10006,United States," 25,000.00 ",USD,10/01/2017,2003,Inequality Matters 2004 Conference costs,Economic Justice,U.S.,Inequality Matters Conference (2003 Grant,Urban Justice Center,http://inequality.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG2,Institute for Agriculture & Trade Policy,360G-quixote-0064000000brnT7AAI,2105 First Ave S,Minneapolis,MN,55404,United States," 35,000.00 ",USD,01/12/2002,2002,Antibiotic Study Grant,"Environmental Protection, Sustainable Agriculture",U.S.,Institute for Agriculture & Trade Policy 2002 Grant,,http://www.iatp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG2,Institute for Agriculture & Trade Policy,360G-quixote-0064000000DRYCWAA5,2105 First Ave S,Minneapolis,MN,55404,United States," 40,000.00 ",USD,22/10/2003,2003,Project Support - Antibiotic Testing Program in Animal Feed,"Environmental Protection, Sustainable Agriculture",U.S.,Institute for Agriculture & Trade Policy (IATP) 2003 Grant,,http://www.iatp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG2,Institute for Agriculture & Trade Policy,360G-quixote-0064000000DRYDgAAP:2006,2105 First Ave S,Minneapolis,MN,55404,United States," 25,000.00 ",USD,04/05/2006,2006,General Operating Support,"Environmental Protection, Sustainable Agriculture",U.S.,Institute for Agriculture & Trade Policy (IATP) Multi-Year 2006-2008,,http://www.iatp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG2,Institute for Agriculture & Trade Policy,360G-quixote-0064000000DRYDgAAP:2007,2105 First Ave S,Minneapolis,MN,55404,United States," 25,000.00 ",USD,04/05/2006,2007,General Operating Support,"Environmental Protection, Sustainable Agriculture",U.S.,Institute for Agriculture & Trade Policy (IATP) Multi-Year 2006-2008,,http://www.iatp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG2,Institute for Agriculture & Trade Policy,360G-quixote-0064000000DRYDgAAP:2008,2105 First Ave S,Minneapolis,MN,55404,United States," 25,000.00 ",USD,04/05/2006,2008,General Operating Support,"Environmental Protection, Sustainable Agriculture",U.S.,Institute for Agriculture & Trade Policy (IATP) Multi-Year 2006-2008,,http://www.iatp.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFh,Institute for Policy Studies,360G-quixote-0064000000DS2BcAAL,1112 16th St. NW Suite 600,Washington,DC,20036,United States," 3,000.00 ",USD,26/07/2005,2005,Project Support - 2005 Progressive Leadership Retreat,"Economic Justice, Progressive Policies",U.S.,Institute for Policy Studies 7/26/2005,,http://www.ips-dc.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFB,International Humanities Center,360G-quixote-0064000000btkq4AAA,860 Via de la Paz Suite B-1,Pacific Palisades,CA,90272,United States," 25,000.00 ",USD,01/10/2006,2006,General Operating Support,"Election Integrity, Environmental Equity",U.S.,International Humanities Center 2006 Grant,,http://www.ihcenter.org,,12/04/2019 16:41
